run_id,batch_id,workload_type,workload_name,workload_complexity,cpu_cores,memory_total_gb,cpu_avg_pct,effective_cpu,memory_avg_gb,memory_pressure,disk_read_mb,disk_write_mb,io_intensity,disk_type,disk_speed_class,runtime_sec
3058,batch_5,ML,ml_bert,6,4,64,95.0,3.8,46.28,0.723,206.98,176.31,383.29,HDD,1,145.8
3059,batch_5,ML,ml_bert,6,4,64,95.0,3.8,38.48,0.601,159.87,156.3,316.17,HDD,1,137.37
3060,batch_5,ML,ml_bert,6,8,4,95.0,7.6,3.31,0.828,26.71,52.15,78.86,HDD,1,144.7
3061,batch_5,ML,ml_bert,6,8,4,85.54,6.84,2.24,0.56,162.62,76.62,239.24,NVMe,3,100.25
3062,batch_5,ML,ml_bert,6,8,4,95.0,7.6,1.99,0.497,131.98,95.18,227.16,HDD,1,151.08
3063,batch_5,ML,ml_bert,6,8,4,95.0,7.6,3.22,0.805,242.83,81.01,323.84,SSD,2,127.14
3064,batch_5,ML,ml_bert,6,8,4,95.0,7.6,2.41,0.603,181.1,168.08,349.18,SSD,2,118.87
3065,batch_5,ML,ml_bert,6,8,4,95.0,7.6,3.09,0.772,103.27,20.28,123.55,HDD,1,175.56
3066,batch_5,ML,ml_bert,6,8,8,78.28,6.26,5.7,0.713,121.42,83.35,204.77,NVMe,3,91.46
3067,batch_5,ML,ml_bert,6,8,8,95.0,7.6,5.53,0.691,63.37,48.2,111.57,HDD,1,163.19
3068,batch_5,ML,ml_bert,6,8,8,91.62,7.33,4.14,0.517,63.65,153.91,217.56,SSD,2,111.14
3069,batch_5,ML,ml_bert,6,8,8,91.65,7.33,6.42,0.802,47.02,60.24,107.26,SSD,2,120.6
3070,batch_5,ML,ml_bert,6,8,8,95.0,7.6,6.54,0.818,189.93,169.94,359.87,HDD,1,145.63
3071,batch_5,ML,ml_bert,6,8,8,89.74,7.18,4.45,0.556,54.8,125.46,180.26,NVMe,3,105.58
3072,batch_5,ML,ml_bert,6,8,16,71.78,5.74,10.36,0.647,246.86,171.56,418.42,NVMe,3,72.88
3073,batch_5,ML,ml_bert,6,8,16,66.71,5.34,11.19,0.699,113.74,118.71,232.45,NVMe,3,71.45
3074,batch_5,ML,ml_bert,6,8,16,69.99,5.6,11.05,0.691,177.02,54.82,231.84,NVMe,3,78.28
3075,batch_5,ML,ml_bert,6,8,16,95.0,7.6,12.35,0.772,224.09,132.43,356.52,HDD,1,143.39
3076,batch_5,ML,ml_bert,6,8,16,91.15,7.29,9.54,0.596,33.25,100.38,133.63,SSD,2,118.56
3077,batch_5,ML,ml_bert,6,8,16,92.51,7.4,13.28,0.83,238.35,15.9,254.25,HDD,1,120.11
3078,batch_5,ML,ml_bert,6,8,32,77.59,6.21,25.26,0.789,141.67,78.96,220.63,NVMe,3,78.49
3079,batch_5,ML,ml_bert,6,8,32,89.04,7.12,17.82,0.557,218.62,142.32,360.94,SSD,2,98.48
3080,batch_5,ML,ml_bert,6,8,32,84.31,6.74,18.63,0.582,124.31,109.76,234.07,SSD,2,103.24
3081,batch_5,ML,ml_bert,6,8,32,75.38,6.03,17.83,0.557,197.58,163.25,360.83,NVMe,3,74.81
3082,batch_5,ML,ml_bert,6,8,32,77.92,6.23,19.99,0.625,149.79,178.49,328.28,NVMe,3,76.49
3083,batch_5,ML,ml_bert,6,8,32,83.74,6.7,26.32,0.823,156.77,95.47,252.24,SSD,2,99.62
3084,batch_5,ML,ml_bert,6,8,64,83.79,6.7,33.33,0.521,85.68,13.76,99.44,HDD,1,105.06
3085,batch_5,ML,ml_bert,6,8,64,80.77,6.46,43.46,0.679,232.82,169.26,402.08,NVMe,3,83.38
3086,batch_5,ML,ml_bert,6,8,64,73.59,5.89,39.02,0.61,52.8,143.71,196.51,SSD,2,83.48
3087,batch_5,ML,ml_bert,6,8,64,83.33,6.67,38.97,0.609,214.18,40.89,255.07,SSD,2,95.15
3088,batch_5,ML,ml_bert,6,8,64,95.0,7.6,34.93,0.546,198.69,110.05,308.74,HDD,1,139.07
3089,batch_5,ML,ml_bert,6,8,64,94.34,7.55,38.65,0.604,234.62,58.61,293.23,HDD,1,123.36
3090,batch_5,ML,ml_bert,6,16,4,82.51,13.2,2.2,0.55,226.37,169.96,396.33,NVMe,3,93.35
3091,batch_5,ML,ml_bert,6,16,4,95.0,15.2,2.31,0.578,91.06,132.13,223.19,HDD,1,128.49
3092,batch_5,ML,ml_bert,6,16,4,95.0,15.2,2.53,0.632,43.98,164.27,208.25,HDD,1,123.21
3093,batch_5,ML,ml_bert,6,16,4,95.0,15.2,2.83,0.708,188.1,94.27,282.37,HDD,1,135.14
3094,batch_5,ML,ml_bert,6,16,4,76.88,12.3,1.99,0.497,104.72,103.33,208.05,NVMe,3,90.92
3095,batch_5,ML,ml_bert,6,16,4,95.0,15.2,2.69,0.672,93.22,45.55,138.77,HDD,1,113.63
3096,batch_5,ML,ml_bert,6,16,8,69.79,11.17,6.5,0.812,203.43,54.16,257.59,NVMe,3,70.93
3097,batch_5,ML,ml_bert,6,16,8,78.31,12.53,5.77,0.721,31.18,94.53,125.71,NVMe,3,83.61
3098,batch_5,ML,ml_bert,6,16,8,80.83,12.93,5.77,0.721,179.05,79.86,258.91,NVMe,3,82.98
3099,batch_5,ML,ml_bert,6,16,8,81.94,13.11,6.23,0.779,71.19,85.6,156.79,SSD,2,86.37
3100,batch_5,ML,ml_bert,6,16,8,83.62,13.38,4.9,0.613,64.85,10.58,75.43,SSD,2,93.6
3101,batch_5,ML,ml_bert,6,16,8,86.12,13.78,5.67,0.709,30.73,139.74,170.47,SSD,2,94.01
3102,batch_5,ML,ml_bert,6,16,16,65.5,10.48,10.64,0.665,25.65,169.13,194.78,NVMe,3,62.21
3103,batch_5,ML,ml_bert,6,16,16,76.72,12.28,11.41,0.713,30.49,14.3,44.79,SSD,2,80.45
3104,batch_5,ML,ml_bert,6,16,16,81.69,13.07,7.62,0.476,62.85,88.73,151.58,HDD,1,88.79
3105,batch_5,ML,ml_bert,6,16,16,81.36,13.02,7.37,0.461,89.26,174.5,263.76,HDD,1,100.33
3106,batch_5,ML,ml_bert,6,16,16,65.07,10.41,9.75,0.609,205.41,128.0,333.41,NVMe,3,65.79
3107,batch_5,ML,ml_bert,6,16,16,74.41,11.91,13.01,0.813,65.65,43.68,109.33,SSD,2,68.96
3108,batch_5,ML,ml_bert,6,16,32,63.67,10.19,19.4,0.606,228.49,14.55,243.04,NVMe,3,56.98
3109,batch_5,ML,ml_bert,6,16,32,65.0,10.4,23.7,0.741,216.87,143.3,360.17,NVMe,3,66.28
3110,batch_5,ML,ml_bert,6,16,32,75.04,12.01,24.99,0.781,217.76,126.09,343.85,SSD,2,77.77
3111,batch_5,ML,ml_bert,6,16,32,81.05,12.97,16.33,0.51,179.44,148.5,327.94,HDD,1,99.14
3112,batch_5,ML,ml_bert,6,16,32,81.82,13.09,22.18,0.693,20.33,71.81,92.14,HDD,1,93.19
3113,batch_5,ML,ml_bert,6,16,32,72.45,11.59,25.0,0.781,199.79,47.75,247.54,SSD,2,71.07
3114,batch_5,ML,ml_bert,6,16,64,71.69,11.47,41.79,0.653,243.56,89.82,333.38,SSD,2,74.85
3115,batch_5,ML,ml_bert,6,16,64,88.68,14.19,42.91,0.67,125.6,96.95,222.55,HDD,1,99.22
3116,batch_5,ML,ml_bert,6,16,64,64.77,10.36,41.75,0.652,56.43,155.1,211.53,SSD,2,67.12
3117,batch_5,ML,ml_bert,6,16,64,64.67,10.35,29.16,0.456,48.68,77.39,126.07,SSD,2,68.57
3118,batch_5,ML,ml_bert,6,16,64,73.01,11.68,34.49,0.539,241.43,125.22,366.65,SSD,2,66.41
3119,batch_5,ML,ml_bert,6,16,64,65.86,10.54,46.88,0.733,241.64,93.81,335.45,NVMe,3,52.49
3120,batch_5,DB,tpch_q3,4,2,4,95.0,1.9,3.18,0.795,734.51,352.73,1087.24,NVMe,3,130.12
3121,batch_5,DB,tpch_q3,4,2,4,95.0,1.9,2.22,0.555,258.86,638.42,897.28,SSD,2,184.57
3122,batch_5,DB,tpch_q3,4,2,4,95.0,1.9,2.06,0.515,684.05,89.63,773.68,HDD,1,269.59
3123,batch_5,DB,tpch_q3,4,2,4,95.0,1.9,2.27,0.568,897.85,277.28,1175.13,HDD,1,220.05
3124,batch_5,DB,tpch_q3,4,2,4,95.0,1.9,2.86,0.715,664.0,570.33,1234.33,NVMe,3,152.9
3125,batch_5,DB,tpch_q3,4,2,4,95.0,1.9,2.37,0.593,192.87,184.33,377.2,HDD,1,209.22
3126,batch_5,DB,tpch_q3,4,2,8,95.0,1.9,3.76,0.47,442.21,554.88,997.09,NVMe,3,131.89
3127,batch_5,DB,tpch_q3,4,2,8,95.0,1.9,5.13,0.641,749.05,118.0,867.05,NVMe,3,123.66
3128,batch_5,DB,tpch_q3,4,2,8,95.0,1.9,6.14,0.767,356.83,551.77,908.6,NVMe,3,126.22
3129,batch_5,DB,tpch_q3,4,2,8,95.0,1.9,4.61,0.576,792.58,621.37,1413.95,HDD,1,195.92
3130,batch_5,DB,tpch_q3,4,2,8,95.0,1.9,5.71,0.714,314.81,299.66,614.47,HDD,1,186.09
3131,batch_5,DB,tpch_q3,4,2,8,95.0,1.9,5.23,0.654,365.12,307.6,672.72,SSD,2,143.87
3132,batch_5,DB,tpch_q3,4,2,16,89.94,1.8,7.6,0.475,697.87,530.73,1228.6,NVMe,3,112.57
3133,batch_5,DB,tpch_q3,4,2,16,95.0,1.9,8.81,0.551,204.54,179.34,383.88,HDD,1,157.0
3134,batch_5,DB,tpch_q3,4,2,16,86.58,1.73,11.81,0.738,204.02,402.75,606.77,NVMe,3,104.6
3135,batch_5,DB,tpch_q3,4,2,16,84.61,1.69,9.94,0.621,162.68,612.01,774.69,NVMe,3,102.37
3136,batch_5,DB,tpch_q3,4,2,16,95.0,1.9,10.98,0.686,488.14,363.09,851.23,HDD,1,158.62
3137,batch_5,DB,tpch_q3,4,2,16,95.0,1.9,12.34,0.771,758.4,90.35,848.75,HDD,1,163.51
3138,batch_5,DB,tpch_q3,4,2,32,95.0,1.9,22.37,0.699,639.02,134.77,773.79,HDD,1,154.7
3139,batch_5,DB,tpch_q3,4,2,32,89.14,1.78,16.32,0.51,204.97,195.02,399.99,NVMe,3,105.04
3140,batch_5,DB,tpch_q3,4,2,32,95.0,1.9,19.57,0.612,548.99,448.94,997.93,HDD,1,160.9
3141,batch_5,DB,tpch_q3,4,2,32,88.83,1.78,26.62,0.832,505.92,122.29,628.21,SSD,2,116.94
3142,batch_5,DB,tpch_q3,4,2,32,88.88,1.78,22.1,0.691,727.87,155.16,883.03,SSD,2,116.16
3143,batch_5,DB,tpch_q3,4,2,32,85.81,1.72,24.19,0.756,495.29,273.3,768.59,NVMe,3,103.84
3144,batch_5,DB,tpch_q3,4,2,64,90.79,1.82,42.74,0.668,414.31,559.18,973.49,NVMe,3,112.07
3145,batch_5,DB,tpch_q3,4,2,64,95.0,1.9,46.33,0.724,825.08,478.02,1303.1,HDD,1,157.62
3146,batch_5,DB,tpch_q3,4,2,64,95.0,1.9,38.59,0.603,381.58,97.6,479.18,SSD,2,129.81
3147,batch_5,DB,tpch_q3,4,2,64,93.1,1.86,48.91,0.764,627.7,183.56,811.26,NVMe,3,112.75
3148,batch_5,DB,tpch_q3,4,2,64,95.0,1.9,37.81,0.591,167.64,278.99,446.63,HDD,1,164.82
3149,batch_5,DB,tpch_q3,4,2,64,95.0,1.9,36.04,0.563,630.06,535.74,1165.8,SSD,2,130.41
3150,batch_5,DB,tpch_q3,4,4,4,83.76,3.35,2.47,0.618,570.95,305.52,876.47,SSD,2,107.5
3151,batch_5,DB,tpch_q3,4,4,4,95.0,3.8,3.02,0.755,522.31,249.71,772.02,SSD,2,122.38
3152,batch_5,DB,tpch_q3,4,4,4,91.22,3.65,1.94,0.485,762.16,299.82,1061.98,SSD,2,104.74
3153,batch_5,DB,tpch_q3,4,4,4,89.34,3.57,3.38,0.845,342.7,268.46,611.16,SSD,2,110.14
3154,batch_5,DB,tpch_q3,4,4,4,95.0,3.8,2.55,0.637,178.23,501.3,679.53,HDD,1,145.27
3155,batch_5,DB,tpch_q3,4,4,4,95.0,3.8,2.79,0.698,872.16,331.59,1203.75,SSD,2,125.07
3156,batch_5,DB,tpch_q3,4,4,8,95.0,3.8,5.42,0.677,435.12,263.02,698.14,HDD,1,140.5
3157,batch_5,DB,tpch_q3,4,4,8,95.0,3.8,5.5,0.688,689.26,182.17,871.43,HDD,1,123.69
3158,batch_5,DB,tpch_q3,4,4,8,89.78,3.59,5.76,0.72,469.92,213.82,683.74,SSD,2,110.31
3159,batch_5,DB,tpch_q3,4,4,8,95.0,3.8,5.57,0.696,837.12,433.84,1270.96,HDD,1,138.9
3160,batch_5,DB,tpch_q3,4,4,8,81.15,3.25,4.72,0.59,361.27,454.75,816.02,NVMe,3,90.07
3161,batch_5,DB,tpch_q3,4,4,8,92.23,3.69,4.66,0.583,346.29,593.64,939.93,HDD,1,118.49
3162,batch_5,DB,tpch_q3,4,4,16,77.76,3.11,7.67,0.479,822.52,428.83,1251.35,SSD,2,90.37
3163,batch_5,DB,tpch_q3,4,4,16,78.24,3.13,11.06,0.691,333.44,426.25,759.69,SSD,2,85.1
3164,batch_5,DB,tpch_q3,4,4,16,74.7,2.99,9.02,0.564,581.19,233.69,814.88,NVMe,3,77.84
3165,batch_5,DB,tpch_q3,4,4,16,77.07,3.08,10.57,0.661,657.02,454.71,1111.73,SSD,2,88.87
3166,batch_5,DB,tpch_q3,4,4,16,73.85,2.95,10.4,0.65,246.23,492.08,738.31,NVMe,3,75.83
3167,batch_5,DB,tpch_q3,4,4,16,78.02,3.12,13.53,0.846,651.76,383.91,1035.67,NVMe,3,77.33
3168,batch_5,DB,tpch_q3,4,4,32,61.28,2.45,16.42,0.513,875.5,648.69,1524.19,NVMe,3,60.56
3169,batch_5,DB,tpch_q3,4,4,32,66.88,2.68,15.18,0.474,280.0,570.44,850.44,NVMe,3,64.84
3170,batch_5,DB,tpch_q3,4,4,32,90.16,3.61,18.85,0.589,365.3,484.56,849.86,HDD,1,103.29
3171,batch_5,DB,tpch_q3,4,4,32,77.16,3.09,20.45,0.639,589.2,569.71,1158.91,SSD,2,86.9
3172,batch_5,DB,tpch_q3,4,4,32,88.42,3.54,21.65,0.677,786.19,297.46,1083.65,HDD,1,110.8
3173,batch_5,DB,tpch_q3,4,4,32,86.48,3.46,22.22,0.694,574.93,549.09,1124.02,HDD,1,109.99
3174,batch_5,DB,tpch_q3,4,4,64,92.19,3.69,48.74,0.762,303.03,572.35,875.38,HDD,1,122.24
3175,batch_5,DB,tpch_q3,4,4,64,77.99,3.12,50.93,0.796,546.57,419.1,965.67,SSD,2,78.82
3176,batch_5,DB,tpch_q3,4,4,64,89.95,3.6,40.87,0.639,151.74,615.75,767.49,HDD,1,106.35
3177,batch_5,DB,tpch_q3,4,4,64,95.0,3.8,44.4,0.694,858.29,228.82,1087.11,HDD,1,115.83
3178,batch_5,DB,tpch_q3,4,4,64,78.22,3.13,38.95,0.609,315.97,121.31,437.28,SSD,2,82.52
3179,batch_5,DB,tpch_q3,4,4,64,70.26,2.81,30.03,0.469,303.53,587.44,890.97,NVMe,3,69.51
3180,batch_5,DB,tpch_q3,4,8,4,94.07,7.53,2.02,0.505,793.48,191.09,984.57,HDD,1,114.72
3181,batch_5,DB,tpch_q3,4,8,4,75.54,6.04,2.22,0.555,305.93,141.44,447.37,SSD,2,85.23
3182,batch_5,DB,tpch_q3,4,8,4,80.38,6.43,2.61,0.652,669.86,536.57,1206.43,SSD,2,89.18
3183,batch_5,DB,tpch_q3,4,8,4,85.39,6.83,2.66,0.665,171.02,394.74,565.76,SSD,2,95.15
3184,batch_5,DB,tpch_q3,4,8,4,66.03,5.28,3.18,0.795,436.07,412.06,848.13,NVMe,3,69.24
3185,batch_5,DB,tpch_q3,4,8,4,93.48,7.48,3.09,0.772,217.25,457.72,674.97,HDD,1,123.91
3186,batch_5,DB,tpch_q3,4,8,8,70.54,5.64,4.2,0.525,178.15,198.47,376.62,SSD,2,71.76
3187,batch_5,DB,tpch_q3,4,8,8,69.3,5.54,4.33,0.541,745.45,555.79,1301.24,SSD,2,77.44
3188,batch_5,DB,tpch_q3,4,8,8,87.54,7.0,4.5,0.562,443.13,183.27,626.4,HDD,1,102.88
3189,batch_5,DB,tpch_q3,4,8,8,79.36,6.35,6.01,0.751,719.08,193.41,912.49,SSD,2,84.13
3190,batch_5,DB,tpch_q3,4,8,8,84.23,6.74,3.63,0.454,162.18,268.21,430.39,HDD,1,92.59
3191,batch_5,DB,tpch_q3,4,8,8,70.76,5.66,4.29,0.536,808.36,210.94,1019.3,NVMe,3,61.69
3192,batch_5,DB,tpch_q3,4,8,16,77.59,6.21,11.9,0.744,242.14,593.52,835.66,HDD,1,86.37
3193,batch_5,DB,tpch_q3,4,8,16,69.06,5.52,12.42,0.776,478.15,323.31,801.46,SSD,2,70.81
3194,batch_5,DB,tpch_q3,4,8,16,69.64,5.57,8.79,0.549,711.29,178.93,890.22,SSD,2,63.0
3195,batch_5,DB,tpch_q3,4,8,16,59.72,4.78,7.56,0.472,856.17,178.63,1034.8,NVMe,3,52.03
3196,batch_5,DB,tpch_q3,4,8,16,74.42,5.95,10.32,0.645,326.24,203.57,529.81,HDD,1,83.68
3197,batch_5,DB,tpch_q3,4,8,16,63.9,5.11,12.27,0.767,185.0,387.9,572.9,NVMe,3,49.44
3198,batch_5,DB,tpch_q3,4,8,32,72.78,5.82,23.89,0.747,899.55,519.23,1418.78,SSD,2,73.92
3199,batch_5,DB,tpch_q3,4,8,32,77.86,6.23,16.49,0.515,272.55,534.33,806.88,HDD,1,86.63
3200,batch_5,DB,tpch_q3,4,8,32,67.99,5.44,25.65,0.802,460.19,553.86,1014.05,SSD,2,67.2
3201,batch_5,DB,tpch_q3,4,8,32,65.23,5.22,20.32,0.635,732.14,137.91,870.05,NVMe,3,52.8
3202,batch_5,DB,tpch_q3,4,8,32,62.67,5.01,17.73,0.554,229.4,528.4,757.8,SSD,2,58.91
3203,batch_5,DB,tpch_q3,4,8,32,63.03,5.04,16.74,0.523,347.78,300.2,647.98,NVMe,3,47.35
3204,batch_5,DB,tpch_q3,4,8,64,62.87,5.03,32.74,0.512,658.23,438.49,1096.72,NVMe,3,47.34
3205,batch_5,DB,tpch_q3,4,8,64,65.93,5.27,52.64,0.823,284.91,260.5,545.41,SSD,2,61.74
3206,batch_5,DB,tpch_q3,4,8,64,78.28,6.26,38.66,0.604,718.69,240.6,959.29,HDD,1,82.8
3207,batch_5,DB,tpch_q3,4,8,64,67.95,5.44,47.35,0.74,260.57,221.02,481.59,SSD,2,57.61
3208,batch_5,DB,tpch_q3,4,8,64,75.73,6.06,30.75,0.48,289.73,154.09,443.82,HDD,1,76.08
3209,batch_5,DB,tpch_q3,4,8,64,77.77,6.22,31.85,0.498,493.42,372.7,866.12,HDD,1,75.96
3210,batch_5,DB,tpch_q3,4,16,4,76.32,12.21,3.09,0.772,707.06,108.5,815.56,HDD,1,81.58
3211,batch_5,DB,tpch_q3,4,16,4,69.97,11.2,1.88,0.47,768.28,246.07,1014.35,HDD,1,70.85
3212,batch_5,DB,tpch_q3,4,16,4,81.72,13.08,2.36,0.59,590.82,433.07,1023.89,HDD,1,91.48
3213,batch_5,DB,tpch_q3,4,16,4,65.91,10.55,2.09,0.522,388.75,584.88,973.63,SSD,2,57.93
3214,batch_5,DB,tpch_q3,4,16,4,73.18,11.71,2.59,0.647,440.86,225.08,665.94,HDD,1,83.51
3215,batch_5,DB,tpch_q3,4,16,4,79.28,12.68,2.09,0.522,166.1,568.58,734.68,HDD,1,87.41
3216,batch_5,DB,tpch_q3,4,16,8,72.74,11.64,4.63,0.579,758.18,416.93,1175.11,HDD,1,77.94
3217,batch_5,DB,tpch_q3,4,16,8,59.16,9.47,6.67,0.834,831.58,501.82,1333.4,NVMe,3,50.66
3218,batch_5,DB,tpch_q3,4,16,8,67.72,10.84,4.53,0.566,376.53,580.01,956.54,HDD,1,71.39
3219,batch_5,DB,tpch_q3,4,16,8,65.94,10.55,6.29,0.786,524.32,421.56,945.88,HDD,1,65.79
3220,batch_5,DB,tpch_q3,4,16,8,69.72,11.16,3.63,0.454,430.64,469.38,900.02,SSD,2,63.36
3221,batch_5,DB,tpch_q3,4,16,8,61.03,9.76,3.83,0.479,724.57,258.54,983.11,NVMe,3,48.37
3222,batch_5,DB,tpch_q3,4,16,16,56.98,9.12,8.36,0.522,470.35,455.02,925.37,NVMe,3,39.92
3223,batch_5,DB,tpch_q3,4,16,16,72.77,11.64,11.03,0.689,387.4,212.91,600.31,HDD,1,66.58
3224,batch_5,DB,tpch_q3,4,16,16,63.34,10.13,8.29,0.518,834.04,403.33,1237.37,HDD,1,60.31
3225,batch_5,DB,tpch_q3,4,16,16,67.7,10.83,12.87,0.804,411.97,127.72,539.69,HDD,1,67.04
3226,batch_5,DB,tpch_q3,4,16,16,58.2,9.31,13.14,0.821,263.18,242.93,506.11,NVMe,3,44.94
3227,batch_5,DB,tpch_q3,4,16,16,68.44,10.95,12.73,0.796,846.7,313.99,1160.69,HDD,1,70.43
3228,batch_5,DB,tpch_q3,4,16,32,69.85,11.18,23.37,0.73,451.67,328.46,780.13,HDD,1,64.55
3229,batch_5,DB,tpch_q3,4,16,32,62.39,9.98,24.8,0.775,634.31,178.25,812.56,SSD,2,51.42
3230,batch_5,DB,tpch_q3,4,16,32,59.22,9.48,14.95,0.467,432.74,271.08,703.82,NVMe,3,39.37
3231,batch_5,DB,tpch_q3,4,16,32,58.23,9.32,14.75,0.461,651.62,273.6,925.22,SSD,2,43.99
3232,batch_5,DB,tpch_q3,4,16,32,68.01,10.88,24.13,0.754,180.34,235.39,415.73,HDD,1,62.92
3233,batch_5,DB,tpch_q3,4,16,32,59.19,9.47,17.27,0.54,791.65,116.61,908.26,NVMe,3,41.35
3234,batch_5,DB,tpch_q3,4,16,64,53.34,8.53,50.02,0.782,736.58,292.1,1028.68,NVMe,3,44.8
3235,batch_5,DB,tpch_q3,4,16,64,61.28,9.8,52.14,0.815,234.49,292.32,526.81,SSD,2,52.33
3236,batch_5,DB,tpch_q3,4,16,64,68.39,10.94,54.18,0.847,373.47,84.81,458.28,HDD,1,66.07
3237,batch_5,DB,tpch_q3,4,16,64,49.85,7.98,37.16,0.581,567.2,113.34,680.54,NVMe,3,37.51
3238,batch_5,DB,tpch_q3,4,16,64,65.71,10.51,46.05,0.72,181.94,301.31,483.25,SSD,2,54.67
3239,batch_5,DB,tpch_q3,4,16,64,59.16,9.47,52.24,0.816,523.37,443.82,967.19,NVMe,3,39.75
3240,batch_5,DB,tpch_q6,3,2,4,95.0,1.9,2.98,0.745,440.79,308.98,749.77,SSD,2,139.23
3241,batch_5,DB,tpch_q6,3,2,4,95.0,1.9,3.04,0.76,239.06,328.15,567.21,SSD,2,147.38
3242,batch_5,DB,tpch_q6,3,2,4,95.0,1.9,2.03,0.507,847.62,540.94,1388.56,HDD,1,180.49
3243,batch_5,DB,tpch_q6,3,2,4,95.0,1.9,2.09,0.522,379.23,116.46,495.69,HDD,1,194.61
3244,batch_5,DB,tpch_q6,3,2,4,95.0,1.9,3.36,0.84,361.05,356.79,717.84,SSD,2,142.8
3245,batch_5,DB,tpch_q6,3,2,4,95.0,1.9,2.71,0.677,796.4,573.53,1369.93,NVMe,3,118.87
3246,batch_5,DB,tpch_q6,3,2,8,95.0,1.9,6.03,0.754,591.1,418.62,1009.72,HDD,1,137.16
3247,batch_5,DB,tpch_q6,3,2,8,82.35,1.65,5.81,0.726,222.4,171.7,394.1,NVMe,3,99.15
3248,batch_5,DB,tpch_q6,3,2,8,80.66,1.61,4.3,0.537,473.99,313.6,787.59,NVMe,3,100.93
3249,batch_5,DB,tpch_q6,3,2,8,90.88,1.82,4.14,0.517,151.6,83.07,234.67,NVMe,3,108.0
3250,batch_5,DB,tpch_q6,3,2,8,95.0,1.9,4.87,0.609,804.73,82.19,886.92,HDD,1,151.41
3251,batch_5,DB,tpch_q6,3,2,8,74.94,1.5,6.19,0.774,352.61,585.19,937.8,NVMe,3,88.95
3252,batch_5,DB,tpch_q6,3,2,16,95.0,1.9,11.61,0.726,843.68,560.2,1403.88,HDD,1,132.08
3253,batch_5,DB,tpch_q6,3,2,16,74.28,1.49,12.18,0.761,725.48,115.6,841.08,NVMe,3,85.15
3254,batch_5,DB,tpch_q6,3,2,16,79.22,1.58,10.13,0.633,477.11,219.12,696.23,SSD,2,95.16
3255,batch_5,DB,tpch_q6,3,2,16,95.0,1.9,10.76,0.672,817.15,582.75,1399.9,HDD,1,141.2
3256,batch_5,DB,tpch_q6,3,2,16,78.25,1.56,13.34,0.834,310.87,355.68,666.55,NVMe,3,80.71
3257,batch_5,DB,tpch_q6,3,2,16,71.59,1.43,9.35,0.584,235.53,439.73,675.26,NVMe,3,81.52
3258,batch_5,DB,tpch_q6,3,2,32,82.32,1.65,16.67,0.521,491.16,221.26,712.42,NVMe,3,89.29
3259,batch_5,DB,tpch_q6,3,2,32,71.19,1.42,24.35,0.761,150.62,122.4,273.02,NVMe,3,76.28
3260,batch_5,DB,tpch_q6,3,2,32,91.14,1.82,17.29,0.54,606.58,136.52,743.1,HDD,1,118.25
3261,batch_5,DB,tpch_q6,3,2,32,74.78,1.5,23.76,0.743,317.85,591.7,909.55,NVMe,3,72.58
3262,batch_5,DB,tpch_q6,3,2,32,79.8,1.6,20.5,0.641,681.19,515.62,1196.81,SSD,2,98.34
3263,batch_5,DB,tpch_q6,3,2,32,66.22,1.32,26.59,0.831,511.71,299.82,811.53,NVMe,3,72.05
3264,batch_5,DB,tpch_q6,3,2,64,82.43,1.65,49.93,0.78,275.29,441.84,717.13,NVMe,3,90.39
3265,batch_5,DB,tpch_q6,3,2,64,77.11,1.54,50.72,0.792,759.91,221.0,980.91,NVMe,3,83.77
3266,batch_5,DB,tpch_q6,3,2,64,94.01,1.88,39.29,0.614,495.48,366.81,862.29,HDD,1,119.13
3267,batch_5,DB,tpch_q6,3,2,64,93.26,1.87,43.99,0.687,584.67,383.95,968.62,HDD,1,119.47
3268,batch_5,DB,tpch_q6,3,2,64,95.0,1.9,33.36,0.521,656.67,644.69,1301.36,HDD,1,119.11
3269,batch_5,DB,tpch_q6,3,2,64,71.5,1.43,38.8,0.606,426.48,623.4,1049.88,NVMe,3,79.98
3270,batch_5,DB,tpch_q6,3,4,4,78.03,3.12,2.37,0.593,772.07,158.87,930.94,SSD,2,83.82
3271,batch_5,DB,tpch_q6,3,4,4,78.27,3.13,2.79,0.698,594.88,587.93,1182.81,SSD,2,92.46
3272,batch_5,DB,tpch_q6,3,4,4,91.42,3.66,2.5,0.625,627.35,515.48,1142.83,HDD,1,117.38
3273,batch_5,DB,tpch_q6,3,4,4,73.39,2.94,2.02,0.505,796.24,92.81,889.05,NVMe,3,80.82
3274,batch_5,DB,tpch_q6,3,4,4,82.31,3.29,2.48,0.62,891.35,253.57,1144.92,SSD,2,92.28
3275,batch_5,DB,tpch_q6,3,4,4,81.84,3.27,2.43,0.608,166.2,82.19,248.39,SSD,2,92.2
3276,batch_5,DB,tpch_q6,3,4,8,64.82,2.59,5.39,0.674,664.19,564.85,1229.04,NVMe,3,59.68
3277,batch_5,DB,tpch_q6,3,4,8,75.85,3.03,3.84,0.48,531.79,537.55,1069.34,SSD,2,83.59
3278,batch_5,DB,tpch_q6,3,4,8,68.53,2.74,4.52,0.565,493.75,617.92,1111.67,NVMe,3,67.82
3279,batch_5,DB,tpch_q6,3,4,8,71.57,2.86,5.95,0.744,552.33,383.93,936.26,SSD,2,79.01
3280,batch_5,DB,tpch_q6,3,4,8,69.92,2.8,4.53,0.566,157.41,424.81,582.22,SSD,2,79.28
